titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
Perú ha perdido más de 3 millones de hectáreas de bosques y la mitad de sus glaciares en 37 años | Nuevo estudio,7 Mar 2023,Gloria Alvitres,https://es.mongabay.com/2023/03/perdida-de-bosques-y-glaciares-en-peru/,2023-03-07,2023,3,7,23,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
Pudu del norte: un venado poco conocido amenazado por la caza deportiva y la destrucción de su hábitat | ENTREVISTA,6 Mar 2023,David Tarazona,https://es.mongabay.com/2023/03/amenazas-pudu-del-norte-entrevista-maria-rivera/,2023-03-06,2023,3,6,20,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['hábitat'], 'crimen_ilegalidad': ['amenazado']}",False,hábitat
EN VIDEO | Tres biólogos que luchan por salvar de la extinción a las especies de Latinoamérica,4 Mar 2023,Mongabay Latam,https://es.mongabay.com/2023/03/video-biologos-conservacion-de-especies-extincion-latinoamerica/,2023-03-04,2023,3,4,17,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['especie', 'extinción']}",False,"especie, extinción"
La increíble hazaña de investigar a las aves rapaces más amenazadas del mundo | ENTREVISTA,28 Feb 2023,Michelle Carrere,https://es.mongabay.com/2023/02/investigacion-de-aves-rapaces-entrevista-tomas-rivas/,2023-02-28,2023,2,28,15,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['ave'], 'crimen_ilegalidad': ['amenazado']}",False,ave
EN VIDEO | ¿Qué especies invasoras amenazan la biodiversidad en Latinoamérica?,25 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/video-especies-invasoras-en-latinoamerica/,2023-02-25,2023,2,25,11,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['biodiversidad', 'especie'], 'crimen_ilegalidad': ['amenazar']}",False,"biodiversidad, especie"
Tortuga laúd: la gigante del Océano Pacífico en riesgo de desaparecer | ENTREVISTA,24 Feb 2023,Astrid Arellano,https://es.mongabay.com/2023/02/conservacion-tortuga-laud-entrevista-bryan-wallace/,2023-02-24,2023,2,24,13,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['océano']},False,océano
Perú: siete años de prisión para empresario que construyó carretera que atraviesa parque nacional en la Amazonía,23 Feb 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/02/prision-para-empresario-que-construyo-carretera-ilegal-en-peru/,2023-02-23,2023,2,23,17,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'parque']}",False,"amazonía, parque"
Gripe aviar: por primera vez se ha dado un contagio masivo de aves a mamíferos en Latinoamérica,20 Feb 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/02/contagio-masivo-de-aves-a-mamiferos-de-gripe-aviar-en-peru/,2023-02-20,2023,2,20,17,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['ave', 'mamífero']}",False,"ave, mamífero"
América del Sur perdió 55 millones de hectáreas de bosques en dos décadas | INFORME,17 Feb 2023,Geraldine Santos,https://es.mongabay.com/2023/02/america-del-sur-perdio-millones-de-hectareas-de-bosques-en-dos-decadas-informe/,2023-02-17,2023,2,17,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
Perú: fallo arbitral favorece a petrolera Pluspetrol Norte que mantiene multas por daños ambientales en la Amazonía,16 Feb 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/02/fallo-favorece-a-petrolera-pluspetrol-norte-que-mantiene-multas-ambientales-en-peru/,2023-02-16,2023,2,16,17,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
Mujeres en la ciencia: cuatro biólogas que trabajan en la conservación de la biodiversidad y ecosistemas de Latinoamérica | ENTREVISTA,13 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/biologas-que-trabajan-en-la-conservacion-de-la-biodiversidad-y-ecosistemas-de-latinoamerica-entrevista/,2023-02-13,2023,2,13,20,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['biodiversidad', 'conservación', 'ecosistema']}",False,"biodiversidad, conservación, ecosistema"
Polémicos proyectos de ley y emergencias ambientales amenazan a ecosistemas y comunidades del Perú | Coyuntura ambiental,11 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/polemicos-proyectos-de-ley-y-emergencias-ambientales-amenazan-a-ecosistemas-y-comunidades-del-peru/,2023-02-11,2023,2,11,17,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['ecosistema'], 'politica_gobernabilidad': ['ley'], 'sociedad_comunidades': ['comunidad'], 'crimen_ilegalidad': ['amenazar']}",False,ecosistema
"#ExpediciónVirtual: Río Abiseo, un recorrido por la selva y la impresionante arqueología del Perú",10 Feb 2023,Astrid Arellano,https://es.mongabay.com/2023/02/expedicion-virtual-rio-abiseo-un-recorrido-por-la-selva-y-la-impresionante-arqueologia-del-peru/,2023-02-10,2023,2,10,14,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['río', 'selva']}",False,"río, selva"
#EnCorto: mujeres huitoto evitan que tortugas taricaya desaparezcan del río Putumayo,7 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/en-corto-mujeres-huitoto-evitan-que-tortugas-taricaya-desaparezcan-del-rio-putumayo/,2023-02-07,2023,2,7,11,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['río']},False,río
EN VIDEO | La iniciativa para proteger a pueblos indígenas en aislamiento en la Amazonía del Perú y Brasil,2 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/en-video-la-iniciativa-para-proteger-a-pueblos-indigenas-en-aislamiento-en-la-amazonia-del-peru-y-brasil/,2023-02-02,2023,2,2,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'proteger'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"amazonía, proteger"
Derrame de más de tres mil barriles de petróleo afecta a por lo menos 30 comunidades indígenas en la Amazonía de Perú,31 Ene 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/01/derrame-de-petroleo-afecta-a-por-lo-menos-30-comunidades-indigenas-en-la-amazonia-de-peru/,2023-01-31,2023,1,31,22,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,amazonía
#EnCorto: Seis especies invasoras que se convirtieron en un peligro en Latinoamérica,25 Ene 2023,Mongabay Latam,https://es.mongabay.com/2023/01/en-corto-especies-invasoras-que-se-convirtieron-en-un-peligro-en-latinoamerica/,2023-01-25,2023,1,25,12,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['especie']},False,especie
Congreso del Perú podría aprobar ley que pone en riesgo más de cien procesos abiertos por delitos contra los bosques,24 Ene 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/01/congreso-de-peru-esta-a-un-paso-de-aprobar-ley-que-amenaza-los-bosques-amazonicos/,2023-01-24,2023,1,24,20,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque'], 'politica_gobernabilidad': ['congreso', 'ley'], 'crimen_ilegalidad': ['delito']}",False,bosque
"Los desafíos ambientales de Perú en el 2023: nuevos gobernadores regionales, leyes ambientales en peligro y la deforestación imparable de la Amazonía",16 Ene 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/01/desafios-ambientales-de-peru-en-2023-leyes-ambientales-en-peligro/,2023-01-16,2023,1,16,22,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['amazonía', 'deforestación'], 'politica_gobernabilidad': ['ley']}",False,"amazonía, deforestación"
Latinoamérica: animales que fueron protagonistas de grandes historias durante el año 2022,26 Dic 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/12/latinoamerica-animales-que-fueron-protagonistas-de-grandes-historias-durante-el-ano-2022/,2022-12-26,2022,12,26,12,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['animal']},False,animal
Huellas irreparables en la Amazonía: delitos ambientales y violencia contra defensores ambientales,22 Dic 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/12/huellas-irreparables-de-deforestacion-en-la-amazonia/,2022-12-22,2022,12,22,12,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'crimen_ilegalidad': ['delito', 'violencia']}",False,amazonía
Proteger por lo menos el 30% de la superficie del planeta: la nueva meta mundial para frenar la pérdida de biodiversidad,21 Dic 2022,Juan Mayorga,https://es.mongabay.com/2022/12/cual-es-la-nueva-meta-mundial-para-frenar-la-perdida-de-biodiversidad/,2022-12-21,2022,12,21,21,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['biodiversidad', 'proteger']}",False,"biodiversidad, proteger"
Perú: las 10 historias ambientales que marcaron el 2022,21 Dic 2022,Mongabay Latam,https://es.mongabay.com/2022/12/historias-ambientales-que-marcaron-el-2022-en-peru/,2022-12-21,2022,12,21,9,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['marcar']},False,marcar
"Las deudas ambientales en Perú 2022: derrames de petróleo, flexibilización de normas ambientales y violencia contra defensores de los bosques",20 Dic 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/12/deudas-ambientales-en-peru-2022-derrames-de-petroleo-y-violencia-contra-defensores/,2022-12-20,2022,12,20,20,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque'], 'crimen_ilegalidad': ['violencia']}",False,bosque
Luis Castillo: el herpetólogo que busca salvar a dos especies de ranas que habitan en la Reserva Nacional de Junín | ENTREVISTA,28 Nov 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/11/luis-castillo-el-herpetologo-que-busca-salvar-a-dos-especies-de-ranas-en-peru-entrevista/,2022-11-28,2022,11,28,22,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['especie', 'reserva']}",False,"especie, reserva"
"Recolectar, sembrar y liberar: mujeres huitoto evitan que tortugas taricaya desaparezcan del río Putumayo",23 Nov 2022,Astrid Arellano,https://es.mongabay.com/2022/11/mujeres-huitoto-evitan-que-tortugas-taricaya-desaparezcan-del-rio-putumayo-peru/,2022-11-23,2022,11,23,14,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['río']},False,río
Día Mundial de la Pesca: el emprendimiento que beneficia a pescadores y ecosistemas marinos en Perú,21 Nov 2022,Michelle Carrere,https://es.mongabay.com/2022/11/dia-mundial-de-la-pesca-el-emprendimiento-que-beneficia-a-pescadores-y-ecosistemas-marinos-en-peru/,2022-11-21,2022,11,21,16,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['ecosistema', 'marino'], 'economia_desarrollo': ['pesca', 'pescador']}",False,"ecosistema, marino"
El comercio de vida silvestre del Amazonas al sudeste asiático va en aumento,18 Nov 2022,Sharon Guynup,https://es.mongabay.com/2022/11/comercio-de-vida-silvestre-del-amazonas-al-sudeste-asiatico-va-en-aumento/,2022-11-18,2022,11,18,13,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazona']},False,amazona
Perú da los primeros pasos para asegurar la protección de la reserva Dorsal de Nasca,14 Nov 2022,Michelle Carrere,https://es.mongabay.com/2022/11/peru-da-los-primeros-pasos-para-asegurar-la-proteccion-de-la-reserva-dorsal-de-nasca/,2022-11-14,2022,11,14,15,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['protección', 'reserva']}",False,"protección, reserva"
«Las precipitaciones pueden disminuir hasta un 40 % en la Amazonía si entramos al punto de no retorno» | ENTREVISTA,4 Nov 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/11/efectos-del-cambio-climatico-en-la-amazonia-entrevista-jose-marengo/,2022-11-04,2022,11,4,20,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
"Mono tocón de Aquino: la nueva especie descubierta en Perú, después de 20 años de estudios | ENTREVISTA",1 Nov 2022,Astrid Arellano,https://es.mongabay.com/2022/11/mono-tocon-de-aquino-es-la-nueva-especie-descubierta-en-peru-entrevista/,2022-11-01,2022,11,1,18,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['especie']},False,especie
Napo-Tigre: la creación de una reserva indígena para pueblos aislados en Perú se enfrenta a los intereses de una petrolera,31 Oct 2022,Dimitri Selibas,https://es.mongabay.com/2022/10/creacion-de-una-reserva-indigena-para-pueblos-aislados-en-peru-se-enfrenta-a-intereses-de-una-petrolera/,2022-10-31,2022,10,31,20,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['reserva'], 'sociedad_comunidades': ['pueblo']}",False,reserva
"#ExpediciónVirtual: visita al Parque Nacional Yaguas, el laboratorio natural del Perú",30 Oct 2022,Astrid Arellano,https://es.mongabay.com/2022/10/expedicion-virtual-por-el-parque-nacional-yaguas-en-peru-conservacion/,2022-10-30,2022,10,30,11,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['parque']},False,parque
Perú implementará sistema para vigilar la salud animal en Áreas Naturales Protegidas,28 Oct 2022,Astrid Arellano,https://es.mongabay.com/2022/10/peru-implementara-sistema-para-vigilar-la-salud-animal-en-areas-naturales-protegidas/,2022-10-28,2022,10,28,12,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['animal', 'protegido', 'área']}",False,"animal, protegido, área"
Tiruntán: un pueblo en la Amazonía peruana que perdió sus bosques tras la llegada de una colonia menonita,25 Oct 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/10/tiruntan-perdio-sus-bosques-tras-la-llegada-de-menonitas-en-peru/,2022-10-25,2022,10,25,18,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'bosque'], 'sociedad_comunidades': ['pueblo']}",False,"amazonía, bosque"
"La huella menonita: pueblos indígenas y comunidades denuncian desalojo, tráfico de tierras y destrucción de sus bosques en Latinoamérica",19 Oct 2022,Alexa Vélez Zuazo,https://es.mongabay.com/2022/10/huella-menonita-provoca-deforestacion-de-bosques-en-latinoamerica/,2022-10-19,2022,10,19,19,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque'], 'sociedad_comunidades': ['comunidad', 'indígena', 'pueblo'], 'crimen_ilegalidad': ['tráfico']}",False,bosque
Áreas de gran biodiversidad en los Andes tropicales no están bien representadas en las áreas protegidas | ESTUDIO,18 Oct 2022,Antonio José Paz Cardona,https://es.mongabay.com/2022/10/areas-de-gran-biodiversidad-en-los-andes-tropicales-no-estan-bien-representadas-en-las-areas-protegidas/,2022-10-18,2022,10,18,18,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['biodiversidad', 'protegido', 'área']}",False,"biodiversidad, protegido, área"
EN VIDEO | Escalada de violencia acorrala a comunidades de la Amazonía peruana,1 Oct 2022,Mongabay Latam,https://es.mongabay.com/2022/10/en-video-escalada-de-violencia-acorrala-a-comunidades-de-la-amazonia-peruana/,2022-10-01,2022,10,1,13,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['comunidad'], 'crimen_ilegalidad': ['violencia']}",False,amazonía
Perú: nuevo libro documenta más de 700 especies de orquídeas en la Reserva Oxapampa,30 Sep 2022,Astrid Arellano,https://es.mongabay.com/2022/09/libro-documenta-mas-de-700-especies-de-orquideas-en-reserva-oxapampa-en-peru/,2022-09-30,2022,9,30,14,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['especie', 'reserva']}",False,"especie, reserva"
"Santa Rosillo de Yanayacu: amenazas, deforestación y un lento camino por la titulación",26 Sep 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/09/comunidad-indigena-santa-rosillo-de-yanayacu-amenazas-deforestacion-narcotrafico-peru/,2022-09-26,2022,9,26,13,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['deforestación'], 'crimen_ilegalidad': ['amenaza']}",False,deforestación
Madre de Dios: minería ilegal en la frontera de Perú y Bolivia acorrala a territorios indígenas y a la Reserva Nacional Tambopata,22 Sep 2022,Gloria Alvitres,https://es.mongabay.com/2022/09/mineria-ilegal-en-la-frontera-de-peru-y-bolivia-amenaza-a-territorios-indigenas/,2022-09-22,2022,9,22,22,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['reserva'], 'sociedad_comunidades': ['indígena', 'territorio'], 'crimen_ilegalidad': ['ilegal']}",False,reserva
La destrucción por el oro: mineros ilegales expanden contaminación y crisis en comunidades de la frontera con Ecuador,22 Sep 2022,Enrique Vera,https://es.mongabay.com/2022/09/mineros-ilegales-afectan-a-comunidades-de-la-frontera-de-peru-y-ecuador/,2022-09-22,2022,9,22,18,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['contaminación'], 'sociedad_comunidades': ['comunidad'], 'crimen_ilegalidad': ['ilegal']}",False,contaminación
