titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo
Perú: las heridas que han dejado medio siglo de derrames en territorio achuar en la Amazonía,27 Jun 2023,Gloria Alvitres,https://es.mongabay.com/2023/06/peru-heridas-que-han-dejado-medio-siglo-de-derrames-en-territorio-achuar/,2023-06-27,2023,6,27,16
El planeta perdió una superficie de bosques tropicales del tamaño de Suiza en 2022,27 Jun 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/06/el-planeta-perdio-una-superficie-de-bosques-tropicales-del-tamano-de-suiza-en-2022/,2023-06-27,2023,6,27,14
Al menos 670 residuos petroleros se superponen con 50 territorios indígenas y 15 áreas protegidas en la Amazonía,27 Jun 2023,Cristina Fernández Aguilar,https://es.mongabay.com/2023/06/residuos-petroleros-se-superponen-con-territorios-indigenas-y-areas-protegidas-en-la-amazonia/,2023-06-27,2023,6,27,18
Las deudas del petróleo: más de 6 mil desechos sin limpiar en cuatro países de Latinoamérica,27 Jun 2023,"Alexa Vélez Zuazo, Vanessa Romo, Yvette Sierra Praeli",https://es.mongabay.com/2023/06/deudas-del-petroleo-mas-de-6-mil-desechos-sin-limpiar-en-cuatro-paises-latinoamerica/,2023-06-27,2023,6,27,16
Política ambiental y hechos concretos en el lugar,26 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/politica-ambiental-y-hechos-concretos-en-el-lugar-libro/,2023-06-26,2023,6,26,8
Gobernanza medioambiental,26 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/gobernanza-medioambiental-libro/,2023-06-26,2023,6,26,2
La mayor reserva natural de la historia,26 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/la-mayor-reserva-natural-de-la-historia-libro/,2023-06-26,2023,6,26,7
¿Qué tanto sabes sobre los félidos? | La trivia de Mongabay Latam,23 Jun 2023,Mongabay Latam,https://es.mongabay.com/2023/06/que-tanto-sabes-sobre-los-felidos-trivia/,2023-06-23,2023,6,23,12
Perú: monitoreo satelital muestra que Madre de Dios perdió más de 18 mil hectáreas de bosque en dos años por minería aurífera,22 Jun 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/06/madre-de-dios-perdio-bosque-por-mineria-aurifera-peru/,2023-06-22,2023,6,22,22
EN VIDEO | ¿Cómo una maestra y su comunidad lucha en contra de una carretera ilegal en el territorio ashéninka?,21 Jun 2023,Mongabay Latam,https://es.mongabay.com/2023/06/video-comunidad-lucha-contra-carretera-ilegal-en-territorio-asheninka/,2023-06-21,2023,6,21,20
Cambio climático y reciclaje de humedad,19 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/cambio-climatico-y-reciclaje-de-humedad-libro/,2023-06-19,2023,6,19,6
Ecología forestal y dinámica del carbono,19 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/ecologia-forestal-y-dinamica-del-carbono-libro/,2023-06-19,2023,6,19,6
Perú: proyecto de ley pretende abrir áreas naturales protegidas para actividades de hidrocarburos,16 Jun 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/06/proyecto-de-ley-pretende-abrir-areas-naturales-protegidas-para-actividades-de-hidrocarburos-peru/,2023-06-16,2023,6,16,13
¿Qué tanto sabes sobre los primates? | La trivia de Mongabay Latam,16 Jun 2023,Mongabay Latam,https://es.mongabay.com/2023/06/que-tanto-sabes-sobre-los-primates-la-trivia/,2023-06-16,2023,6,16,12
Dengue en Perú: más de 140 mil casos y 232 fallecidos se han registrado durante el brote de esta enfermedad,14 Jun 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/06/dengue-en-peru-casos-y-fallecidos-durante-el-brote/,2023-06-14,2023,6,14,20
Entendiendo la economía convencional,12 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/entendiendo-la-economia-convencional-libro/,2023-06-12,2023,6,12,4
Historia natural de la selva amazónica,12 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/historia-natural-de-la-selva-amazonica-libro/,2023-06-12,2023,6,12,6
"EN VIDEO | Tres estrategias de conservación lideradas por mujeres para proteger a tortugas, monos y abejas",9 Jun 2023,Mongabay Latam,https://es.mongabay.com/2023/06/video-mujeres-conservacion-tortugas-monos-abejas/,2023-06-09,2023,6,9,17
"#ExpediciónVirtual: una caminata en Ampay, el santuario peruano que protege al árbol del sol",9 Jun 2023,Astrid Arellano,https://es.mongabay.com/2023/06/expedicion-virtual-santuario-nacional-de-ampay-peru/,2023-06-09,2023,6,9,14
La liebre europea amenaza la biodiversidad de la sierra y la costa de Perú,6 Jun 2023,Mayra Castillo,https://es.mongabay.com/2023/06/liebre-europea-invasora-amenaza-biodiversidad-de-peru/,2023-06-06,2023,6,6,14
Enemigas de la biodiversidad: especies invasoras avanzan sin control en Latinoamérica,6 Jun 2023,Antonio José Paz Cardona,https://es.mongabay.com/2023/06/enemigas-de-la-biodiversidad-especies-invasoras-avanzan-sin-control-latinoamerica/,2023-06-06,2023,6,6,11
La economía política de la Panamazonía,5 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/la-economia-politica-de-la-panamazonia-libro/,2023-06-05,2023,6,5,6
La geografía de la degradación ambiental,3 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/la-geografia-de-la-degradacion-ambiental-libro/,2023-06-03,2023,6,3,6
"Disparos, venenos y cables de alta tensión amenazan a los cóndores en Perú",1 Jun 2023,Ramiro Escobar,https://es.mongabay.com/2023/06/disparos-venenos-cables-de-alta-tension-amenazan-condores-peru/,2023-06-01,2023,6,1,13
Perú: 153 toneladas de aletas de tiburones amenazados fueron exportadas con permisos irregulares,31 May 2023,Cristina Fernández Aguilar,https://es.mongabay.com/2023/05/peru-aletas-de-tiburones-amenazados-fueron-exportadas-con-permisos-irregulares/,2023-05-31,2023,5,31,13
Factores impulsores de la degradación ambiental,27 May 2023,Timothy J. Killeen,https://es.mongabay.com/2023/05/factores-impulsores-de-la-degradacion-ambiental-libro/,2023-05-27,2023,5,27,6
Miles de huevos de rayas mueren secos en la basura marina que termina en las playas de Perú,24 May 2023,Michelle Carrere,https://es.mongabay.com/2023/05/miles-de-huevos-de-rayas-mueren-en-basura-marina-en-peru/,2023-05-24,2023,5,24,18
LIBRO | Una tormenta perfecta en la Amazonía,22 May 2023,Timothy J. Killeen,https://es.mongabay.com/2023/05/libro-una-tormenta-perfecta-en-la-amazonia/,2023-05-22,2023,5,22,8
Día de la Diversidad Biológica: cuatro experiencias que mantienen la esperanza de recuperar los bosques en Latinoamérica,22 May 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/05/dia-de-la-diversidad-biologica-bosques-conservacion-latinoamerica/,2023-05-22,2023,5,22,17
“Este es un libro siempre en actualización y en vigencia porque cada dos años las luchas ambientales se reavivan en la Amazonía” | ENTREVISTA,22 May 2023,Mongabay Latam,https://es.mongabay.com/2023/05/entrevista-timothy-j-killeen-libro-una-tormenta-perfecta-en-la-amazonia/,2023-05-22,2023,5,22,24
La energía de la montaña: el proyecto que salva a las abejas nativas y restaura su hábitat en Perú,20 May 2023,Astrid Arellano,https://es.mongabay.com/2023/05/proyecto-que-salva-abejas-nativas-y-restaura-su-habitat-en-peru/,2023-05-20,2023,5,20,19
Comunidades indígenas de Perú usan tecnología satelital para reducir la deforestación en el parque Sierra del Divisor,15 May 2023,Geraldine Santos,https://es.mongabay.com/2023/05/comunidades-indigenas-usan-tecnologia-para-reducir-deforestacion-peru/,2023-05-15,2023,5,15,17
"Conservación, ciencia y premios: tres mujeres extraordinarias que son noticia en Latinoamérica | Coyuntura ambiental",13 May 2023,Mongabay Latam,https://es.mongabay.com/2023/05/mujeres-extraordinarias-que-son-noticia-en-latinoamerica-conservacion/,2023-05-13,2023,5,13,15
EN VIDEO | ¿Cuál ha sido la pérdida de bosques y glaciares en el Perú?,8 May 2023,Mongabay Latam,https://es.mongabay.com/2023/05/video-perdida-de-bosques-glaciares-peru/,2023-05-08,2023,5,8,15
"EN VIDEO | Fronteras amenazadas por minería ilegal, narcotráfico y grupos armados en Perú",6 May 2023,Mongabay Latam,https://es.mongabay.com/2023/05/video-fronteras-amenazadas-en-peru/,2023-05-06,2023,5,6,14
"Deforestación en Perú: “Se pueden ver los botes repletos con nuestra madera, pero nadie hace nada”",5 May 2023,Enrique Vera,https://es.mongabay.com/2023/05/deforestacion-en-region-amazonas-peru-bosques/,2023-05-05,2023,5,5,16
Imágenes satelitales confirman presencia de pistas de aterrizaje clandestinas en la Reserva Indígena Kakataibo Norte y Sur,3 May 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/05/pistas-de-aterrizaje-clandestinas-en-reserva-indigena-kakataibo-norte-y-sur-peru/,2023-05-03,2023,5,3,17
Fanny Cornejo: la bióloga peruana premiada mundialmente por su trabajo para evitar la extinción del mono choro de cola amarilla | ENTREVISTA,2 May 2023,Astrid Arellano,https://es.mongabay.com/2023/05/fanny-cornejo-premiada-conservacion-mono-choro-de-cola-amarilla-entrevista/,2023-05-02,2023,5,2,22
Día Internacional del Tapir: ¿qué está pasando en Latinoamérica con esta especie milenaria?,27 Abr 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/04/dia-internacional-del-tapir-conservacion-latinoamerica/,2023-04-27,2023,4,27,13
EN VIDEO | ¿Qué amenazas enfrentan las comunidades indígenas en la frontera peruana?,24 Abr 2023,Mongabay Latam,https://es.mongabay.com/2023/04/video-amenazas-comunidades-indigenas-frontera-peruana/,2023-04-24,2023,4,24,13
Asesinato a líder indígena en Perú: “Estamos luchando contra los intereses del narcotráfico y lo que hacen es matarnos”,17 Abr 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/04/asesinato-lider-indigena-santiago-contoricon-peru-narcotrafico/,2023-04-17,2023,4,17,19
Perú: estudio revela la presencia de 150 especies y más de mil corredores de conectividad en áreas impactadas por minería en Madre de Dios,13 Abr 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/04/estudio-revela-presencia-de-especies-en-areas-impactadas-por-mineria-madre-de-dios/,2023-04-13,2023,4,13,24
Flota china esquiva monitoreo satelital por parte de las autoridades peruanas,12 Abr 2023,Michelle Carrere,https://es.mongabay.com/2023/04/flota-china-esquiva-monitoreo-satelital-de-autoridades-peruanas/,2023-04-12,2023,4,12,11
Tiburones en las playas de Perú: “Debemos tener la misma precaución que con un lobo marino o un delfín”,11 Abr 2023,Michelle Carrere,https://es.mongabay.com/2023/04/tiburones-en-playas-de-peru-oceanos/,2023-04-11,2023,4,11,19
Asesinan a reconocido líder indígena Santiago Contoricón en la selva central de Perú,10 Abr 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/04/asesinato-lider-indigena-santiago-contoricon-peru/,2023-04-10,2023,4,10,13
Avistamientos extraordinarios: cinco especies que volvieron a ser observadas luego de años de ausencia,9 Abr 2023,Mongabay Latam,https://es.mongabay.com/2023/04/especies-que-volvieron-a-ser-observadas-en-latinoamerica-conservacion/,2023-04-09,2023,4,9,14
"#ExpediciónVirtual: una visita a Putumayo-Algodón, un paisaje megadiverso en Perú",8 Abr 2023,Astrid Arellano,https://es.mongabay.com/2023/04/expedicion-virtual-putumayo-algodon-conservacion-peru/,2023-04-08,2023,4,8,10
#Expediciones científicas | ¿Qué se está haciendo para proteger al oso andino en Perú?,31 Mar 2023,Mongabay Latam,https://es.mongabay.com/2023/03/expediciones-cientificas-conservacion-oso-andino-peru/,2023-03-31,2023,3,31,14
Proyectos chinos afectan a comunidades y medio ambiente de Latinoamérica | ESTUDIO,27 Mar 2023,David Tarazona,https://es.mongabay.com/2023/03/proyectos-chinos-afectan-comunidades-medio-ambiente-latinoamerica/,2023-03-27,2023,3,27,12
Inundaciones en el norte de Perú: «No se ha avanzado nada en prevención y más bien se han agudizado los problemas»,23 Mar 2023,Carlos Chunga,https://es.mongabay.com/2023/03/desbordes-inundaciones-por-lluvias-en-piura-peru/,2023-03-23,2023,3,23,21
Gripe aviar: estudios advierten la posibilidad de que el virus H5N1 se transmita entre mamíferos,22 Mar 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/03/gripe-aviar-estudios-transmision-mamiferos/,2023-03-22,2023,3,22,15
Bosques que sanan: cinco iniciativas que muestran la riqueza de los ecosistemas forestales,21 Mar 2023,Mongabay Latam,https://es.mongabay.com/2023/03/dia-internacional-de-los-bosques-conservacion-salud/,2023-03-21,2023,3,21,13
Ciclón Yaku y fuertes lluvias en Perú: siete personas fallecidas y más de diez mil afectados en solo doce días,17 Mar 2023,Gloria Alvitres,https://es.mongabay.com/2023/03/ciclon-yaku-fuertes-lluvias-siete-personas-fallecidas/,2023-03-17,2023,3,17,20
Perú: comunidades indígenas del Parque Nacional Alto Purús muestran que es posible aprovechar el huasaí sin acabar con la especie,16 Mar 2023,Astrid Arellano,https://es.mongabay.com/2023/03/comunidades-indigenas-conservan-huasai-peru/,2023-03-16,2023,3,16,20
"#EnCorto: Madre de Dios, la minería ilegal acorrala a territorios indígenas en la frontera entre Perú y Bolivia",15 Mar 2023,Mongabay Latam,https://es.mongabay.com/2023/03/en-corto-mineria-ilegal-peru-bolivia/,2023-03-15,2023,3,15,18
"Ciclón Yaku, lluvias extremas e inundaciones impactan a 16 regiones y 483 distritos en Perú",14 Mar 2023,"Gloria Alvitres, Yvette Sierra Praeli",https://es.mongabay.com/2023/03/ciclon-yaku-lluvias-extremas-inundaciones-en-peru/,2023-03-14,2023,3,14,15
“Los congresistas están abriendo una ventana para traer muchísima más ilegalidad que luego van a legalizar”: Julia Urrunaga | Entrevista,12 Mar 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/03/los-congresistas-estan-abriendo-una-ventana-para-traer-muchisima-mas-ilegalidad-que-luego-van-a-legalizar-julia-urrunaga-entrevista/,2023-03-12,2023,3,12,20
Perú ha perdido más de 3 millones de hectáreas de bosques y la mitad de sus glaciares en 37 años | Nuevo estudio,7 Mar 2023,Gloria Alvitres,https://es.mongabay.com/2023/03/perdida-de-bosques-y-glaciares-en-peru/,2023-03-07,2023,3,7,23
Pudu del norte: un venado poco conocido amenazado por la caza deportiva y la destrucción de su hábitat | ENTREVISTA,6 Mar 2023,David Tarazona,https://es.mongabay.com/2023/03/amenazas-pudu-del-norte-entrevista-maria-rivera/,2023-03-06,2023,3,6,20
EN VIDEO | Tres biólogos que luchan por salvar de la extinción a las especies de Latinoamérica,4 Mar 2023,Mongabay Latam,https://es.mongabay.com/2023/03/video-biologos-conservacion-de-especies-extincion-latinoamerica/,2023-03-04,2023,3,4,17
"Día Mundial de la Vida Silvestre: tres iniciativas para salvar a la tortuga charapa, al matorralero cabecipálido y al manatí amazónico",3 Mar 2023,Astrid Arellano,https://es.mongabay.com/2023/03/dia-mundial-de-la-vida-silvestre-conservacion-en-latinoamerica/,2023-03-03,2023,3,3,21
Saweto: casi una década de amenazas en la comunidad indígena que perdió a sus cuatro líderes,1 Mar 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/03/amenazas-en-la-comunidad-indigena-saweto/,2023-03-01,2023,3,1,16
La increíble hazaña de investigar a las aves rapaces más amenazadas del mundo | ENTREVISTA,28 Feb 2023,Michelle Carrere,https://es.mongabay.com/2023/02/investigacion-de-aves-rapaces-entrevista-tomas-rivas/,2023-02-28,2023,2,28,15
EN VIDEO | ¿Qué especies invasoras amenazan la biodiversidad en Latinoamérica?,25 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/video-especies-invasoras-en-latinoamerica/,2023-02-25,2023,2,25,11
Tortuga laúd: la gigante del Océano Pacífico en riesgo de desaparecer | ENTREVISTA,24 Feb 2023,Astrid Arellano,https://es.mongabay.com/2023/02/conservacion-tortuga-laud-entrevista-bryan-wallace/,2023-02-24,2023,2,24,13
Perú: siete años de prisión para empresario que construyó carretera que atraviesa parque nacional en la Amazonía,23 Feb 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/02/prision-para-empresario-que-construyo-carretera-ilegal-en-peru/,2023-02-23,2023,2,23,17
Gripe aviar: por primera vez se ha dado un contagio masivo de aves a mamíferos en Latinoamérica,20 Feb 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/02/contagio-masivo-de-aves-a-mamiferos-de-gripe-aviar-en-peru/,2023-02-20,2023,2,20,17
"“Si queremos abordar la problemática ambiental, tenemos que confrontar el capitalismo en todas sus vertientes” | ENTREVISTA",19 Feb 2023,Thelma Gómez Durán,https://es.mongabay.com/2023/02/entrevista-con-carlos-tornel-problematica-ambiental/,2023-02-19,2023,2,19,17
América del Sur perdió 55 millones de hectáreas de bosques en dos décadas | INFORME,17 Feb 2023,Geraldine Santos,https://es.mongabay.com/2023/02/america-del-sur-perdio-millones-de-hectareas-de-bosques-en-dos-decadas-informe/,2023-02-17,2023,2,17,15
Perú: fallo arbitral favorece a petrolera Pluspetrol Norte que mantiene multas por daños ambientales en la Amazonía,16 Feb 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/02/fallo-favorece-a-petrolera-pluspetrol-norte-que-mantiene-multas-ambientales-en-peru/,2023-02-16,2023,2,16,17
#EnCorto: Cuatro puntos claves para conocer los riesgos que sufren las comunidades indígenas en la frontera peruana,16 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/en-corto-riesgos-que-sufren-comunidades-indigenas-en-frontera-peruana/,2023-02-16,2023,2,16,17
Mujeres en la ciencia: cuatro biólogas que trabajan en la conservación de la biodiversidad y ecosistemas de Latinoamérica | ENTREVISTA,13 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/biologas-que-trabajan-en-la-conservacion-de-la-biodiversidad-y-ecosistemas-de-latinoamerica-entrevista/,2023-02-13,2023,2,13,20
Polémicos proyectos de ley y emergencias ambientales amenazan a ecosistemas y comunidades del Perú | Coyuntura ambiental,11 Feb 2023,Mongabay Latam,https://es.mongabay.com/2023/02/polemicos-proyectos-de-ley-y-emergencias-ambientales-amenazan-a-ecosistemas-y-comunidades-del-peru/,2023-02-11,2023,2,11,17
"#ExpediciónVirtual: Río Abiseo, un recorrido por la selva y la impresionante arqueología del Perú",10 Feb 2023,Astrid Arellano,https://es.mongabay.com/2023/02/expedicion-virtual-rio-abiseo-un-recorrido-por-la-selva-y-la-impresionante-arqueologia-del-peru/,2023-02-10,2023,2,10,14
La lucha de una maestra y su comunidad en contra de una carretera ilegal que atraviesa territorio ashéninka,8 Feb 2023,Astrid Arellano,https://es.mongabay.com/2023/02/la-lucha-de-una-maestra-y-su-comunidad-en-contra-de-una-carretera-ilegal-que-atraviesa-territorio-asheninka/,2023-02-08,2023,2,8,18
